geo_id,population,week_start,week_end,case_count,hosp_count,death_count,total_hosp_incidental,pcr_test_count,pcr_test_pos_count,pcr_test_pos_percent
Auburn-South,28373.314,8/14/2022,8/20/2022,50,2,0,4,291,47,16.15120275
Auburn-South,28373.314,8/21/2022,8/27/2022,35,0,0,3,241,33,13.69294606
Auburn-South,28373.314,8/28/2022,9/3/2022,22,0,0,0,251,22,8.764940239
Auburn-South,28373.314,9/4/2022,9/10/2022,31,0,0,1,210,26,12.38095238
Auburn-South,28373.314,9/11/2022,9/17/2022,19,0,0,2,248,17,6.85483871
Auburn-South,28373.314,9/18/2022,9/24/2022,49,2,0,2,300,49,16.33333333
Auburn-South,28373.314,9/25/2022,10/1/2022,27,3,1,0,278,27,9.712230216
Auburn-South,28373.314,10/2/2022,10/8/2022,19,1,0,1,250,19,7.6
Auburn-South,28373.314,10/9/2022,10/15/2022,27,2,1,0,264,27,10.22727273
Auburn-South,28373.314,10/16/2022,10/22/2022,20,0,2,1,283,20,7.067137809
Auburn-South,28373.314,10/23/2022,10/29/2022,25,1,0,1,272,25,9.191176471
Auburn-South,28373.314,10/30/2022,11/5/2022,10,1,0,0,269,10,3.717472119
Auburn-South,28373.314,11/6/2022,11/12/2022,18,2,0,2,320,18,5.625
Auburn-South,28373.314,11/13/2022,11/19/2022,36,1,0,0,370,36,9.72972973
Auburn-South,28373.314,11/20/2022,11/26/2022,33,4,1,0,306,27,8.823529412
Auburn-South,28373.314,11/27/2022,12/3/2022,32,5,3,1,331,30,9.063444109
Auburn-South,28373.314,12/4/2022,12/10/2022,41,5,1,1,292,41,14.04109589
Auburn-South,28373.314,12/11/2022,12/17/2022,37,4,2,2,266,38,14.28571429
Auburn-South,28373.314,12/18/2022,12/24/2022,26,4,1,0,204,25,12.25490196
Auburn-South,28373.314,12/25/2022,12/31/2022,33,1,1,4,223,32,14.34977578
Auburn-South,28373.314,1/1/2023,1/7/2023,31,0,0,2,214,29,13.55140187
Auburn-South,28373.314,1/8/2023,1/14/2023,24,0,0,1,180,23,12.77777778
Auburn-South,28373.314,1/15/2023,1/21/2023,20,0,0,0,167,18,10.77844311
Auburn-South,28373.314,1/22/2023,1/28/2023,27,1,0,3,214,27,12.61682243
Auburn-South,28373.314,1/29/2023,2/4/2023,24,1,1,3,204,23,11.2745098
Auburn-South,28373.314,2/5/2023,2/11/2023,29,2,0,1,225,28,12.44444444
Auburn-South,28373.314,2/12/2023,2/18/2023,27,2,0,3,220,27,12.27272727
Auburn-South,28373.314,2/19/2023,2/25/2023,13,1,0,1,216,13,6.018518519
Auburn-South,28373.314,2/26/2023,3/4/2023,21,1,0,1,199,21,10.55276382
Auburn-South,28373.314,3/5/2023,3/11/2023,21,1,0,2,171,21,12.28070175
Auburn-South,28373.314,3/12/2023,3/18/2023,19,4,0,2,184,19,10.32608696
Auburn-South,28373.314,3/19/2023,3/25/2023,26,2,2,2,188,19,10.10638298
Auburn-South,28373.314,3/26/2023,4/1/2023,22,2,0,2,184,19,10.32608696
Auburn-South,28373.314,4/2/2023,4/8/2023,5,0,1,0,144,5,3.472222222
Auburn-South,28373.314,4/9/2023,4/15/2023,16,7,0,0,167,16,9.580838323
Auburn-South,28373.314,4/16/2023,4/22/2023,8,1,0,3,135,8,5.925925926
Auburn-South,28373.314,4/23/2023,4/29/2023,9,1,0,0,122,7,5.737704918
Auburn-South,28373.314,4/30/2023,5/6/2023,5,0,0,0,3,2,66.66666667
Auburn-South,28373.314,5/7/2023,5/13/2023,8,1,0,2,,,
Auburn-South,28373.314,5/14/2023,5/20/2023,1,0,0,0,,,
Auburn-South,28373.314,,,2,5,0,0,,,
Ballard,63248.329,12/29/2019,1/4/2020,0,0,0,0,2,0,0
Ballard,63248.329,1/5/2020,1/11/2020,0,0,0,0,0,0,#NUM!
Ballard,63248.329,1/12/2020,1/18/2020,0,0,0,0,0,0,#NUM!
Ballard,63248.329,1/19/2020,1/25/2020,0,0,0,0,0,0,#NUM!
Ballard,63248.329,1/26/2020,2/1/2020,0,0,0,0,0,0,#NUM!
Ballard,63248.329,2/2/2020,2/8/2020,0,0,0,0,0,0,#NUM!
Ballard,63248.329,2/9/2020,2/15/2020,0,0,0,0,0,0,#NUM!
Ballard,63248.329,2/16/2020,2/22/2020,0,0,0,0,0,0,#NUM!
Ballard,63248.329,2/23/2020,2/29/2020,0,1,0,0,0,0,#NUM!
Ballard,63248.329,3/1/2020,3/7/2020,3,2,0,0,35,3,8.571428571
Ballard,63248.329,3/8/2020,3/14/2020,18,3,1,0,263,18,6.844106464
Ballard,63248.329,3/15/2020,3/21/2020,31,2,3,0,329,31,9.422492401
Ballard,63248.329,3/22/2020,3/28/2020,19,6,1,0,306,19,6.209150327
Ballard,63248.329,3/29/2020,4/4/2020,16,0,0,0,378,16,4.232804233
Ballard,63248.329,4/5/2020,4/11/2020,8,1,1,0,382,8,2.094240838
Ballard,63248.329,4/12/2020,4/18/2020,6,1,0,0,402,6,1.492537313
Ballard,63248.329,4/19/2020,4/25/2020,4,0,0,0,395,4,1.012658228
Ballard,63248.329,4/26/2020,5/2/2020,4,0,0,0,414,4,0.966183575
Ballard,63248.329,5/3/2020,5/9/2020,6,1,0,0,376,6,1.595744681
Ballard,63248.329,5/10/2020,5/16/2020,4,0,0,0,439,4,0.911161731
Ballard,63248.329,5/17/2020,5/23/2020,0,0,0,0,341,0,0
Ballard,63248.329,5/24/2020,5/30/2020,3,0,0,0,420,3,0.714285714
Ballard,63248.329,5/31/2020,6/6/2020,1,0,0,0,495,1,0.202020202
Ballard,63248.329,6/7/2020,6/13/2020,4,0,0,0,1093,4,0.365965233
Ballard,63248.329,6/14/2020,6/20/2020,3,1,0,0,1311,3,0.228832952
Ballard,63248.329,6/21/2020,6/27/2020,16,0,0,0,1461,16,1.095140315
Ballard,63248.329,6/28/2020,7/4/2020,24,0,0,0,1748,24,1.372997712
Ballard,63248.329,7/5/2020,7/11/2020,11,0,0,1,1840,11,0.597826087
Ballard,63248.329,7/12/2020,7/18/2020,10,1,0,0,1957,10,0.510986203
Ballard,63248.329,7/19/2020,7/25/2020,12,0,0,0,1825,12,0.657534247
Ballard,63248.329,7/26/2020,8/1/2020,12,1,0,0,1886,12,0.636267232
Ballard,63248.329,8/2/2020,8/8/2020,8,1,1,0,2018,8,0.396432111
Ballard,63248.329,8/9/2020,8/15/2020,7,1,1,0,2177,6,0.275608636
Ballard,63248.329,8/16/2020,8/22/2020,10,0,0,0,2002,10,0.4995005
Ballard,63248.329,8/23/2020,8/29/2020,6,2,0,0,1945,6,0.30848329
Ballard,63248.329,8/30/2020,9/5/2020,3,0,0,0,2045,3,0.146699267
Ballard,63248.329,9/6/2020,9/12/2020,9,1,0,0,1639,9,0.549115314
Ballard,63248.329,9/13/2020,9/19/2020,8,0,0,0,1817,7,0.385250413
Ballard,63248.329,9/20/2020,9/26/2020,11,0,0,0,2178,11,0.505050505
Ballard,63248.329,9/27/2020,10/3/2020,19,0,0,0,2498,19,0.760608487
Ballard,63248.329,10/4/2020,10/10/2020,15,1,0,0,2885,15,0.519930676
Ballard,63248.329,10/11/2020,10/17/2020,15,0,0,1,2670,15,0.561797753
Ballard,63248.329,10/18/2020,10/24/2020,18,0,0,0,2679,18,0.671892497
Ballard,63248.329,10/25/2020,10/31/2020,16,0,0,0,2955,16,0.541455161
Ballard,63248.329,11/1/2020,11/7/2020,36,1,0,0,3110,36,1.15755627
Ballard,63248.329,11/8/2020,11/14/2020,60,3,0,1,3485,60,1.721664275
Ballard,63248.329,11/15/2020,11/21/2020,83,6,1,1,4734,82,1.732150401
Ballard,63248.329,11/22/2020,11/28/2020,70,3,1,0,2963,70,2.362470469
Ballard,63248.329,11/29/2020,12/5/2020,65,2,1,1,3084,65,2.107652399
Ballard,63248.329,12/6/2020,12/12/2020,62,4,0,1,3007,62,2.06185567
Ballard,63248.329,12/13/2020,12/19/2020,33,1,1,1,3794,34,0.896151819
Ballard,63248.329,12/20/2020,12/26/2020,25,1,2,1,2661,21,0.789177001
Ballard,63248.329,12/27/2020,1/2/2021,45,3,1,1,3038,43,1.415404872
Ballard,63248.329,1/3/2021,1/9/2021,57,1,1,1,3135,57,1.818181818
Ballard,63248.329,1/10/2021,1/16/2021,46,0,0,1,2852,45,1.577840112
Ballard,63248.329,1/17/2021,1/23/2021,23,0,0,1,2546,22,0.86410055
Ballard,63248.329,1/24/2021,1/30/2021,31,0,0,0,2641,23,0.870882242
Ballard,63248.329,1/31/2021,2/6/2021,31,2,0,1,3008,25,0.831117021
Ballard,63248.329,2/7/2021,2/13/2021,18,0,0,0,2840,14,0.492957746
Ballard,63248.329,2/14/2021,2/20/2021,14,1,0,1,2124,13,0.612052731
Ballard,63248.329,2/21/2021,2/27/2021,16,1,0,0,2377,13,0.546907867
Ballard,63248.329,2/28/2021,3/6/2021,13,0,0,0,2252,12,0.53285968
Ballard,63248.329,3/7/2021,3/13/2021,11,0,0,0,2133,11,0.515705579
Ballard,63248.329,3/14/2021,3/20/2021,17,0,0,0,2190,11,0.502283105
Ballard,63248.329,3/21/2021,3/27/2021,39,0,0,1,2076,32,1.541425819
Ballard,63248.329,3/28/2021,4/3/2021,27,0,0,0,2128,23,1.080827068
Ballard,63248.329,4/4/2021,4/10/2021,19,2,0,0,2319,13,0.56058646
Ballard,63248.329,4/11/2021,4/17/2021,38,2,0,0,2004,32,1.596806387
Ballard,63248.329,4/18/2021,4/24/2021,23,1,0,0,2138,21,0.98222638
Ballard,63248.329,4/25/2021,5/1/2021,24,2,0,0,1615,20,1.238390093
Ballard,63248.329,5/2/2021,5/8/2021,18,2,0,0,1506,15,0.996015936
Ballard,63248.329,5/9/2021,5/15/2021,13,2,0,0,1296,10,0.771604938
Ballard,63248.329,5/16/2021,5/22/2021,6,0,0,0,1047,5,0.477554919
Ballard,63248.329,5/23/2021,5/29/2021,5,1,1,0,1095,2,0.182648402
Ballard,63248.329,5/30/2021,6/5/2021,11,0,0,0,1041,11,1.056676273
Ballard,63248.329,6/6/2021,6/12/2021,2,0,0,0,1112,2,0.179856115
Ballard,63248.329,6/13/2021,6/19/2021,6,0,0,0,1175,5,0.425531915
Ballard,63248.329,6/20/2021,6/26/2021,6,0,0,0,1024,5,0.48828125
Ballard,63248.329,6/27/2021,7/3/2021,7,0,0,0,1152,7,0.607638889
Ballard,63248.329,7/4/2021,7/10/2021,12,0,0,0,1242,10,0.805152979
Ballard,63248.329,7/11/2021,7/17/2021,21,0,0,0,885,20,2.259887006
Ballard,63248.329,7/18/2021,7/24/2021,46,0,0,0,1947,42,2.157164869
Ballard,63248.329,7/25/2021,7/31/2021,45,0,1,1,2662,37,1.389932382
Ballard,63248.329,8/1/2021,8/7/2021,87,1,0,0,3111,77,2.475088396
Ballard,63248.329,8/8/2021,8/14/2021,89,1,0,0,3452,81,2.346465817
Ballard,63248.329,8/15/2021,8/21/2021,74,0,0,1,3537,66,1.865988126
Ballard,63248.329,8/22/2021,8/28/2021,62,0,0,0,3484,55,1.578645235
Ballard,63248.329,8/29/2021,9/4/2021,72,3,0,0,3697,65,1.75818231
Ballard,63248.329,9/5/2021,9/11/2021,66,1,0,1,3068,59,1.923076923
Ballard,63248.329,9/12/2021,9/18/2021,43,0,1,1,3491,43,1.231738757
Ballard,63248.329,9/19/2021,9/25/2021,42,1,0,0,3538,37,1.045788581
Ballard,63248.329,9/26/2021,10/2/2021,40,2,0,0,3247,39,1.201108716
Ballard,63248.329,10/3/2021,10/9/2021,51,0,1,0,3285,45,1.369863014
Ballard,63248.329,10/10/2021,10/16/2021,56,3,0,0,3144,54,1.717557252
Ballard,63248.329,10/17/2021,10/23/2021,49,1,1,0,2937,45,1.532175689
Ballard,63248.329,10/24/2021,10/30/2021,59,3,0,0,2911,59,2.026794916
Ballard,63248.329,10/31/2021,11/6/2021,73,1,0,0,3150,69,2.19047619
Ballard,63248.329,11/7/2021,11/13/2021,48,0,2,0,2747,45,1.63815071
Ballard,63248.329,11/14/2021,11/20/2021,58,0,0,0,3268,55,1.682986536
Ballard,63248.329,11/21/2021,11/27/2021,39,0,0,0,3037,39,1.284162002
Ballard,63248.329,11/28/2021,12/4/2021,47,1,0,0,3187,45,1.411986194
Ballard,63248.329,12/5/2021,12/11/2021,46,0,0,0,3291,45,1.367365542
Ballard,63248.329,12/12/2021,12/18/2021,117,0,0,0,4471,115,2.572131514
Ballard,63248.329,12/19/2021,12/25/2021,454,1,0,2,5910,437,7.394247039
Ballard,63248.329,12/26/2021,1/1/2022,509,3,1,0,2747,461,16.78194394
Ballard,63248.329,1/2/2022,1/8/2022,1024,7,0,3,4930,968,19.63488844
Ballard,63248.329,1/9/2022,1/15/2022,761,3,0,3,4304,720,16.72862454
Ballard,63248.329,1/16/2022,1/22/2022,488,2,0,4,3464,469,13.53926097
Ballard,63248.329,1/23/2022,1/29/2022,341,6,1,3,2865,324,11.30890052
Ballard,63248.329,1/30/2022,2/5/2022,232,1,1,3,2520,217,8.611111111
Ballard,63248.329,2/6/2022,2/12/2022,125,1,1,0,2043,123,6.020558003
Ballard,63248.329,2/13/2022,2/19/2022,85,0,0,1,2145,84,3.916083916
Ballard,63248.329,2/20/2022,2/26/2022,74,2,1,1,1454,70,4.814305365
Ballard,63248.329,2/27/2022,3/5/2022,66,0,0,0,1468,65,4.427792916
Ballard,63248.329,3/6/2022,3/12/2022,48,0,0,0,1281,47,3.669008587
Ballard,63248.329,3/13/2022,3/19/2022,44,1,1,1,1289,44,3.413498836
Ballard,63248.329,3/20/2022,3/26/2022,86,0,0,0,1466,86,5.866302865
Ballard,63248.329,3/27/2022,4/2/2022,181,1,0,1,1652,176,10.65375303
Ballard,63248.329,4/3/2022,4/9/2022,199,0,0,0,1772,185,10.44018059
Ballard,63248.329,4/10/2022,4/16/2022,147,0,0,2,1359,137,10.08094187
Ballard,63248.329,4/17/2022,4/23/2022,190,3,0,1,1485,181,12.18855219
Ballard,63248.329,4/24/2022,4/30/2022,224,2,0,2,1719,219,12.7399651
Ballard,63248.329,5/1/2022,5/7/2022,246,2,0,0,1907,233,12.21814368
Ballard,63248.329,5/8/2022,5/14/2022,293,1,0,0,2095,285,13.60381862
Ballard,63248.329,5/15/2022,5/21/2022,261,0,0,2,2010,252,12.53731343
Ballard,63248.329,5/22/2022,5/28/2022,259,2,1,4,1898,250,13.17175975
Ballard,63248.329,5/29/2022,6/4/2022,263,4,0,1,1616,248,15.34653465
Ballard,63248.329,6/5/2022,6/11/2022,239,1,1,2,1538,226,14.69440832
Ballard,63248.329,6/12/2022,6/18/2022,246,2,0,2,1697,237,13.96582204
Ballard,63248.329,6/19/2022,6/25/2022,221,1,0,2,1421,206,14.49683322
Ballard,63248.329,6/26/2022,7/2/2022,219,1,0,0,1234,213,17.26094003
Ballard,63248.329,7/3/2022,7/9/2022,185,2,0,2,1105,182,16.47058824
Ballard,63248.329,7/10/2022,7/16/2022,184,1,0,0,1143,179,15.66054243
Ballard,63248.329,7/17/2022,7/23/2022,192,2,0,2,1248,183,14.66346154
Ballard,63248.329,7/24/2022,7/30/2022,176,1,1,3,1108,171,15.433213
Ballard,63248.329,7/31/2022,8/6/2022,140,3,0,5,1035,139,13.42995169
Ballard,63248.329,8/7/2022,8/13/2022,114,1,0,1,898,111,12.36080178
Ballard,63248.329,8/14/2022,8/20/2022,89,3,0,2,805,86,10.68322981
Ballard,63248.329,8/21/2022,8/27/2022,62,2,1,2,719,62,8.623087622
Ballard,63248.329,8/28/2022,9/3/2022,67,0,0,0,728,67,9.203296703
Ballard,63248.329,9/4/2022,9/10/2022,59,1,0,2,618,56,9.061488673
Ballard,63248.329,9/11/2022,9/17/2022,75,1,0,1,706,73,10.33994334
Ballard,63248.329,9/18/2022,9/24/2022,79,1,0,3,720,77,10.69444444
Ballard,63248.329,9/25/2022,10/1/2022,93,4,1,0,793,93,11.72761665
Ballard,63248.329,10/2/2022,10/8/2022,63,2,0,0,718,62,8.635097493
Ballard,63248.329,10/9/2022,10/15/2022,56,0,0,1,567,55,9.700176367
Ballard,63248.329,10/16/2022,10/22/2022,45,2,1,1,572,44,7.692307692
Ballard,63248.329,10/23/2022,10/29/2022,51,0,0,5,680,48,7.058823529
Ballard,63248.329,10/30/2022,11/5/2022,45,1,0,1,658,45,6.838905775
Ballard,63248.329,11/6/2022,11/12/2022,52,0,0,2,626,50,7.987220447
Ballard,63248.329,11/13/2022,11/19/2022,70,1,0,1,642,68,10.59190031
Ballard,63248.329,11/20/2022,11/26/2022,56,2,0,0,610,55,9.016393443
Ballard,63248.329,11/27/2022,12/3/2022,45,1,0,0,643,45,6.99844479
Ballard,63248.329,12/4/2022,12/10/2022,61,2,0,1,621,59,9.500805153
Ballard,63248.329,12/11/2022,12/17/2022,55,4,1,1,612,54,8.823529412
Ballard,63248.329,12/18/2022,12/24/2022,43,2,0,1,485,40,8.24742268
Ballard,63248.329,12/25/2022,12/31/2022,40,1,1,1,411,38,9.245742092
Ballard,63248.329,1/1/2023,1/7/2023,47,0,0,0,511,46,9.001956947
Ballard,63248.329,1/8/2023,1/14/2023,47,3,0,2,476,42,8.823529412
Ballard,63248.329,1/15/2023,1/21/2023,33,1,0,0,463,32,6.911447084
Ballard,63248.329,1/22/2023,1/28/2023,29,1,0,2,490,29,5.918367347
Ballard,63248.329,1/29/2023,2/4/2023,38,2,0,1,492,37,7.520325203
Ballard,63248.329,2/5/2023,2/11/2023,48,2,0,1,510,45,8.823529412
Ballard,63248.329,2/12/2023,2/18/2023,36,0,0,1,438,35,7.99086758
Ballard,63248.329,2/19/2023,2/25/2023,36,0,0,1,430,36,8.372093023
Ballard,63248.329,2/26/2023,3/4/2023,33,1,0,0,443,33,7.449209932
Ballard,63248.329,3/5/2023,3/11/2023,19,0,0,3,404,17,4.207920792
Ballard,63248.329,3/12/2023,3/18/2023,25,0,0,0,410,25,6.097560976
Ballard,63248.329,3/19/2023,3/25/2023,29,1,0,1,386,28,7.25388601
Ballard,63248.329,3/26/2023,4/1/2023,17,1,0,0,355,16,4.507042254
Ballard,63248.329,4/2/2023,4/8/2023,27,2,1,2,332,23,6.927710843
Ballard,63248.329,4/9/2023,4/15/2023,19,0,0,0,275,18,6.545454545
Ballard,63248.329,4/16/2023,4/22/2023,16,3,0,0,323,16,4.953560372
Ballard,63248.329,4/23/2023,4/29/2023,17,2,0,0,206,16,7.766990291
Ballard,63248.329,4/30/2023,5/6/2023,22,1,0,0,1,1,100
Ballard,63248.329,5/7/2023,5/13/2023,7,1,0,0,,,
Ballard,63248.329,5/14/2023,5/20/2023,1,1,0,0,,,
Ballard,63248.329,,,3,3,0,0,,,
Beacon/Gtown/S.Park,43457.181,12/29/2019,1/4/2020,0,0,0,0,0,0,#NUM!
Beacon/Gtown/S.Park,43457.181,1/5/2020,1/11/2020,0,0,0,0,0,0,#NUM!
Beacon/Gtown/S.Park,43457.181,1/12/2020,1/18/2020,0,0,0,0,0,0,#NUM!
Beacon/Gtown/S.Park,43457.181,1/19/2020,1/25/2020,0,0,0,0,0,0,#NUM!
Beacon/Gtown/S.Park,43457.181,1/26/2020,2/1/2020,0,0,0,0,0,0,#NUM!
Beacon/Gtown/S.Park,43457.181,2/2/2020,2/8/2020,0,0,0,0,0,0,#NUM!
Beacon/Gtown/S.Park,43457.181,2/9/2020,2/15/2020,0,0,0,0,1,0,0
Beacon/Gtown/S.Park,43457.181,2/16/2020,2/22/2020,0,0,0,0,0,0,#NUM!
Beacon/Gtown/S.Park,43457.181,2/23/2020,2/29/2020,0,0,0,0,0,0,#NUM!
Beacon/Gtown/S.Park,43457.181,3/1/2020,3/7/2020,1,0,0,0,29,1,3.448275862
Beacon/Gtown/S.Park,43457.181,3/8/2020,3/14/2020,6,1,0,0,125,6,4.8
Beacon/Gtown/S.Park,43457.181,3/15/2020,3/21/2020,13,0,0,0,215,13,6.046511628
Beacon/Gtown/S.Park,43457.181,3/22/2020,3/28/2020,28,6,0,0,210,28,13.33333333
Beacon/Gtown/S.Park,43457.181,3/29/2020,4/4/2020,35,9,0,0,276,35,12.68115942
Beacon/Gtown/S.Park,43457.181,4/5/2020,4/11/2020,31,1,1,0,334,31,9.281437126
Beacon/Gtown/S.Park,43457.181,4/12/2020,4/18/2020,24,4,1,0,316,24,7.594936709
Beacon/Gtown/S.Park,43457.181,4/19/2020,4/25/2020,36,3,0,0,377,36,9.549071618
Beacon/Gtown/S.Park,43457.181,4/26/2020,5/2/2020,19,3,0,0,357,19,5.322128852
Beacon/Gtown/S.Park,43457.181,5/3/2020,5/9/2020,20,4,2,0,353,20,5.66572238
Beacon/Gtown/S.Park,43457.181,5/10/2020,5/16/2020,5,3,0,0,400,5,1.25
Beacon/Gtown/S.Park,43457.181,5/17/2020,5/23/2020,13,3,0,1,342,13,3.801169591
Beacon/Gtown/S.Park,43457.181,5/24/2020,5/30/2020,9,1,0,0,283,9,3.180212014
Beacon/Gtown/S.Park,43457.181,5/31/2020,6/6/2020,7,0,0,0,369,7,1.89701897
Beacon/Gtown/S.Park,43457.181,6/7/2020,6/13/2020,12,0,0,0,673,12,1.783060921
Beacon/Gtown/S.Park,43457.181,6/14/2020,6/20/2020,22,2,1,1,885,22,2.485875706
Beacon/Gtown/S.Park,43457.181,6/21/2020,6/27/2020,38,2,0,0,856,38,4.439252336
Beacon/Gtown/S.Park,43457.181,6/28/2020,7/4/2020,25,1,0,0,908,25,2.753303965
Beacon/Gtown/S.Park,43457.181,7/5/2020,7/11/2020,22,2,0,1,1010,22,2.178217822
Beacon/Gtown/S.Park,43457.181,7/12/2020,7/18/2020,39,0,0,0,1134,35,3.086419753
Beacon/Gtown/S.Park,43457.181,7/19/2020,7/25/2020,25,4,0,2,1069,24,2.245088868
Beacon/Gtown/S.Park,43457.181,7/26/2020,8/1/2020,27,2,0,1,967,26,2.688728025
Beacon/Gtown/S.Park,43457.181,8/2/2020,8/8/2020,36,3,0,0,1216,35,2.878289474
Beacon/Gtown/S.Park,43457.181,8/9/2020,8/15/2020,27,1,0,0,1388,26,1.873198847
Beacon/Gtown/S.Park,43457.181,8/16/2020,8/22/2020,14,2,0,0,1205,13,1.078838174
Beacon/Gtown/S.Park,43457.181,8/23/2020,8/29/2020,28,0,0,0,1327,28,2.110022607
Beacon/Gtown/S.Park,43457.181,8/30/2020,9/5/2020,22,1,0,0,1272,21,1.650943396
Beacon/Gtown/S.Park,43457.181,9/6/2020,9/12/2020,10,0,0,0,1214,10,0.823723229
Beacon/Gtown/S.Park,43457.181,9/13/2020,9/19/2020,19,1,0,0,945,19,2.010582011
Beacon/Gtown/S.Park,43457.181,9/20/2020,9/26/2020,8,2,0,0,1140,8,0.701754386
Beacon/Gtown/S.Park,43457.181,9/27/2020,10/3/2020,31,1,0,0,1435,30,2.090592334
Beacon/Gtown/S.Park,43457.181,10/4/2020,10/10/2020,14,0,1,0,1765,14,0.793201133
Beacon/Gtown/S.Park,43457.181,10/11/2020,10/17/2020,21,2,0,0,1469,20,1.361470388
Beacon/Gtown/S.Park,43457.181,10/18/2020,10/24/2020,29,0,1,0,1780,29,1.629213483
Beacon/Gtown/S.Park,43457.181,10/25/2020,10/31/2020,57,1,0,1,2021,56,2.770905492
Beacon/Gtown/S.Park,43457.181,11/1/2020,11/7/2020,79,4,0,1,2108,75,3.557874763
Beacon/Gtown/S.Park,43457.181,11/8/2020,11/14/2020,131,5,0,1,2610,126,4.827586207
Beacon/Gtown/S.Park,43457.181,11/15/2020,11/21/2020,137,5,0,2,2878,135,4.69075747
Beacon/Gtown/S.Park,43457.181,11/22/2020,11/28/2020,96,6,0,1,2199,96,4.365620737
Beacon/Gtown/S.Park,43457.181,11/29/2020,12/5/2020,138,8,1,1,2535,134,5.285996055
Beacon/Gtown/S.Park,43457.181,12/6/2020,12/12/2020,95,3,3,1,2396,94,3.923205342
Beacon/Gtown/S.Park,43457.181,12/13/2020,12/19/2020,82,3,1,2,2580,73,2.829457364
Beacon/Gtown/S.Park,43457.181,12/20/2020,12/26/2020,75,6,1,0,1981,69,3.483089349
Beacon/Gtown/S.Park,43457.181,12/27/2020,1/2/2021,114,4,0,0,2349,108,4.597701149
Beacon/Gtown/S.Park,43457.181,1/3/2021,1/9/2021,108,4,0,0,2482,103,4.14987913
Beacon/Gtown/S.Park,43457.181,1/10/2021,1/16/2021,70,4,2,2,2335,67,2.869379015
Beacon/Gtown/S.Park,43457.181,1/17/2021,1/23/2021,81,2,2,0,1861,80,4.298764105
Beacon/Gtown/S.Park,43457.181,1/24/2021,1/30/2021,44,7,0,0,2053,43,2.09449586
Beacon/Gtown/S.Park,43457.181,1/31/2021,2/6/2021,42,4,1,0,1822,40,2.195389682
Beacon/Gtown/S.Park,43457.181,2/7/2021,2/13/2021,27,3,1,2,1606,25,1.556662516
Beacon/Gtown/S.Park,43457.181,2/14/2021,2/20/2021,34,2,1,0,1551,33,2.127659574
Beacon/Gtown/S.Park,43457.181,2/21/2021,2/27/2021,31,2,1,0,1566,29,1.851851852
Beacon/Gtown/S.Park,43457.181,2/28/2021,3/6/2021,10,1,0,0,1405,10,0.711743772
Beacon/Gtown/S.Park,43457.181,3/7/2021,3/13/2021,19,0,0,0,1241,17,1.369863014
Beacon/Gtown/S.Park,43457.181,3/14/2021,3/20/2021,29,1,1,0,1248,29,2.323717949
Beacon/Gtown/S.Park,43457.181,3/21/2021,3/27/2021,45,3,0,0,1276,43,3.369905956
Beacon/Gtown/S.Park,43457.181,3/28/2021,4/3/2021,70,2,0,1,1364,66,4.838709677
Beacon/Gtown/S.Park,43457.181,4/4/2021,4/10/2021,46,4,0,0,1571,45,2.864417568
Beacon/Gtown/S.Park,43457.181,4/11/2021,4/17/2021,38,0,0,2,1364,33,2.419354839
Beacon/Gtown/S.Park,43457.181,4/18/2021,4/24/2021,66,4,1,0,1408,56,3.977272727
Beacon/Gtown/S.Park,43457.181,4/25/2021,5/1/2021,37,3,1,0,1392,37,2.658045977
Beacon/Gtown/S.Park,43457.181,5/2/2021,5/8/2021,34,2,0,0,1398,31,2.217453505
Beacon/Gtown/S.Park,43457.181,5/9/2021,5/15/2021,12,2,0,0,1171,12,1.024765158
Beacon/Gtown/S.Park,43457.181,5/16/2021,5/22/2021,18,0,1,1,954,15,1.572327044
Beacon/Gtown/S.Park,43457.181,5/23/2021,5/29/2021,12,2,1,0,1031,12,1.163918526
Beacon/Gtown/S.Park,43457.181,5/30/2021,6/5/2021,25,3,0,0,848,23,2.712264151
Beacon/Gtown/S.Park,43457.181,6/6/2021,6/12/2021,15,1,1,0,976,13,1.331967213
Beacon/Gtown/S.Park,43457.181,6/13/2021,6/19/2021,16,0,1,0,911,14,1.536772777
Beacon/Gtown/S.Park,43457.181,6/20/2021,6/26/2021,8,2,0,0,841,7,0.832342449
Beacon/Gtown/S.Park,43457.181,6/27/2021,7/3/2021,6,1,1,0,867,6,0.692041522
Beacon/Gtown/S.Park,43457.181,7/4/2021,7/10/2021,19,0,0,2,866,19,2.193995381
Beacon/Gtown/S.Park,43457.181,7/11/2021,7/17/2021,17,1,0,0,673,15,2.228826152
Beacon/Gtown/S.Park,43457.181,7/18/2021,7/24/2021,46,1,1,1,1139,43,3.77524144
Beacon/Gtown/S.Park,43457.181,7/25/2021,7/31/2021,70,2,0,1,1758,66,3.754266212
Beacon/Gtown/S.Park,43457.181,8/1/2021,8/7/2021,76,1,0,1,2005,71,3.541147132
Beacon/Gtown/S.Park,43457.181,8/8/2021,8/14/2021,70,3,0,0,1980,66,3.333333333
Beacon/Gtown/S.Park,43457.181,8/15/2021,8/21/2021,74,8,0,1,2163,71,3.28247804
Beacon/Gtown/S.Park,43457.181,8/22/2021,8/28/2021,75,2,1,0,2076,72,3.468208092
Beacon/Gtown/S.Park,43457.181,8/29/2021,9/4/2021,64,4,1,0,2415,57,2.360248447
